project,bug_id,folder,add_test_file,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,73,1,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,74,2,0,13,0,4,False
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,75,3,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,33,1,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,34,2,4,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,35,3,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,36,4,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,37,5,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,38,6,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,39,7,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,40,8,5,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,41,9,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,42,10,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,43,11,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,44,12,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,45,13,4,3,1,1,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,46,14,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,47,15,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,48,16,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,49,17,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,50,18,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,51,19,2,0,1,1,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,52,20,0,6,0,0,False
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,53,21,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,54,22,,,,,
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,55,23,2,0,0,0,True
Mockito,17,Mockito-17-buggy_ind2,add_test1.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,56,24,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_1,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public MockSettings serializable() {,21,23,21,1,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_1,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public MockSettings serializable() {,21,23,22,2,9,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_1,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public MockSettings serializable() {,21,23,23,3,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,73,1,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,74,2,0,13,0,4,False
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_2,org.mockito.internal.creation.MockSettingsImpl,org/mockito/internal/creation/MockSettingsImpl.java,public boolean isSerializable() {,73,75,75,3,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,33,1,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,34,2,4,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,35,3,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,36,4,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,37,5,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,38,6,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,39,7,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,40,8,5,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,41,9,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,42,10,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,43,11,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,44,12,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,45,13,4,3,1,1,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,46,14,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,47,15,3,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,48,16,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,49,17,6,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,50,18,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,51,19,2,0,1,1,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,52,20,0,6,0,0,False
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,53,21,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,54,22,,,,,
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,55,23,2,0,0,0,True
Mockito,17,Mockito-17-buggy_ind3,add_test2.java,function_3,org.mockito.internal.util.MockUtil,org/mockito/internal/util/MockUtil.java,"public <T> T createMock(Class<T> classToMock, MockSettingsImpl settings) {",33,56,56,24,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,82,1,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,83,2,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,84,3,0,3,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,85,4,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,86,5,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,87,6,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,88,7,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,89,8,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,90,9,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,91,10,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,92,11,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,93,12,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,94,13,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,95,14,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,96,15,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,97,16,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,98,17,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,99,18,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,100,19,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,101,20,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,102,21,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,103,22,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,104,23,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,105,24,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,106,25,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,107,26,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,108,27,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,109,28,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,110,29,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,111,30,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,112,31,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,113,32,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,114,33,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,115,34,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,116,35,,,,,
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,117,36,2,0,0,0,True
Mockito,18,Mockito-18-buggy_ind1,add_test.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,118,37,,,,,
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,82,1,,,,,
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,83,2,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,84,3,0,3,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,85,4,,,,,
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,86,5,,,,,
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,87,6,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,88,7,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,89,8,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,90,9,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,91,10,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,92,11,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,93,12,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,94,13,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,95,14,3,0,1,1,True
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,96,15,0,4,0,0,False
Mockito,18,Mockito-18-buggy_ind2,add_test1.java,function_1,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,Object returnValueFor(Class<?> type) {,82,118,97,16,3,0,1,1,True
