project,bug_id,folder,add_test_file,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,72,36,1,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,73,37,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,74,38,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,75,39,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,76,40,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,77,41,2,0,1,1,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,78,42,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,79,43,0,2,0,0,False
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,80,44,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,81,45,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,82,46,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,83,47,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,84,48,2,0,1,1,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,85,49,9,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,86,50,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,87,51,0,8,0,0,False
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,88,52,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,89,53,0,1,0,0,False
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,90,54,0,2,0,0,False
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,91,55,1,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,92,56,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,93,57,3,0,2,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,94,58,3,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,95,59,5,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,96,60,5,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,97,61,1,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,98,62,3,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,99,63,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,100,64,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,101,65,17,1,3,1,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,102,66,,,,,
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,103,67,2,0,0,0,True
Lang,19,Lang-19-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,"public int translate(CharSequence input, int index, Writer out) throws IOException {",37,104,104,68,,,,,
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3289,1,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3290,2,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3291,3,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3292,4,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3293,5,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3294,6,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3295,7,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3296,8,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3297,9,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3298,10,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3299,11,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3300,12,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3301,13,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3302,14,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3303,15,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3304,16,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3305,17,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3306,18,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3307,19,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3308,20,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3309,21,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3310,22,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3311,23,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3312,24,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3313,25,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3314,26,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3315,27,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3316,28,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3317,29,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3376,1,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3377,2,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3378,3,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3379,4,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3380,5,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3381,6,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3382,7,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3383,8,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3384,9,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3385,10,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3386,11,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3387,12,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3388,13,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3389,14,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3390,15,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3391,16,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3392,17,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3393,18,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3394,19,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3395,20,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3396,21,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3397,22,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3398,23,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3399,24,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3400,25,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3401,26,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3402,27,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3403,28,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3404,29,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3405,30,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3406,31,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3407,32,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind1,add_test.java,function_2,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, String separator, int startIndex, int endIndex) {",3376,3408,3408,33,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3289,1,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3290,2,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3291,3,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3292,4,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3293,5,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3294,6,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3295,7,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3296,8,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3297,9,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3298,10,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3299,11,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3300,12,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3301,13,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3302,14,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3303,15,,,,,Not Compilable
Lang,20,Lang-20-buggy_ind2,add_test1.java,function_1,org.apache.commons.lang3.StringUtils,org/apache/commons/lang3/StringUtils.java,"public static String join(Object[] array, char separator, int startIndex, int endIndex) {",3289,3317,3304,16,,,,,Not Compilable
